spectrum	SMILES	Known	InChIKey14	MassBank rank	MetFrag rank	SIRIUS rank	Spec2Mol rank	adduct_sirius	adduct_metfrag	RT_exp	CCS_exp	CCS_pred	CCS_match	RT_pred	Exp. RTI	Pred RTI	Applicability Domain	RT_box	RT_match
Candidate_644.4951	CCCCCCCCOc1cc(COC(=O)c2cc(N)cc(N)c2)cc(OCCCCCCCC)c1OCCCCCCCC	Unknown	MGPZBGSFAHEKHP		4				[M+NH4]+	17.37	256.46	248.7	FALSE	17.51	866.38	873.64	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_644.4951	CCCC(CC(=O)C1CC2(CN1C(=O)C(CC(=O)C(N)C1CCCCC1)C(C)(C)C)C(C)(C)C21CCC1)C(O)C(=O)CC1CC1	Unknown	DHKFQVUEVFUSOR		5				[M+NH4]+	17.37	256.46	202	FALSE	18.61	866.38	932.94	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_644.4951	COC(=O)C1(C)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC(=O)CNCCCCCN)C(C)(C)C5CCC43C)C2C1	Unknown	PLZXNLSKNMXIRW		6				[M+NH4]+	17.37	256.46	247.6	FALSE	16.1	866.38	798.24	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_644.4951	C=C(C)C1CCC2(C(=O)NCCN)CCC3(C)C(CCC4C5(C)CCC(OC(=O)CC(C)(C)C(=O)O)C(C)(C)C5CCC43C)C12	Unknown	OIEKCZTXEDTYJI		7				[M+NH4]+	17.37	256.46	261.4	TRUE	17.49	866.38	872.62	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_644.4951	CCCCOC(=O)C12CCC(C)(C)CC1C1=C(c3ccncc3)CC3C4(C)Cc5c(N)n[nH]c5C(C)(C)C4CCC3(C)C1(C)CC2	Unknown	NSLZGURXVIRZDG		8				[M+NH4]+	17.37	256.46	245.7	FALSE	18.55	866.38	929.64	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_644.4951	CCCCOC(=O)C12CCC(C)(C)CC1C1=C(c3cccnc3)CC3C4(C)Cc5c(N)n[nH]c5C(C)(C)C4CCC3(C)C1(C)CC2	Unknown	QRJZDOVJIONJKU		9				[M+NH4]+	17.37	256.46	245.7	FALSE	18.55	866.38	929.33	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_644.4951	CCCCc1cn(CC(C)(C)CNC(=O)C(CC(N)C(N)CC(Cc2ccc(OC)c(OCCCOC)c2)C(C)C)C(C)C)nn1	Unknown	KHYYCSWCUJCKEX		10				[M+]+	17.37	256.46			13.85	866.38	678.29	"Although there is error, exp. & pred. tR are accepted for this candidate (box2)"	box2	TRUE
Candidate_644.4951	CCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCCCCC	Unknown	GDOVHUOZPATESH			1		[M + H3N + H]+		17.37	256.46	270.6	FALSE	16.65	866.38	827.76	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_644.4951	CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO	Unknown	KOMQWDINDMFMPD			2		[M + H3N + H]+		17.37	256.46	267.1	FALSE	17.16	866.38	855.39	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_644.4951	CCOC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)CO	Unknown	BCRAVCSUHRMWFN			3		[M + H3N + H]+		17.37	256.46	276.8	FALSE	17.03	866.38	848.29	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_644.4951	CC(C)CC(C)CC(CC(C)C)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO	Unknown	OQNAFQDINGGGJP			4		[M + H3N + H]+		17.37	256.46	274.9	FALSE	17.51	866.38	873.78	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_644.4951	CC(C)CC(C)CC(CC(C)C)OOCCOCCOCCOCCOCCCCOCCOCCOCCOCCO	Unknown	BRNSLKIZDQAAEQ			5		[M + H3N + H]+		17.37	256.46	274.9	FALSE	18.44	866.38	923.84	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_688.5216	CC(=O)NC1C(O)OC(CO)C(OC2OC(CO)C(OC3OC(COC4OC(CO)C(O)C(O)C4O)C(O)C(OC4OC(CO)C(O)C(O)C4O)C3O)C(O)C2NC(C)=O)C1O	Unknown	ZTOKCBJDEGPICW	1						17.32	265.35	285.1	FALSE	4.65	863.71	186.12	Pred./Exp. tR are not reliable (Outside the applicability domain and high SR; use other verification tools (box4))	box4	FALSE
Candidate_688.5216	COC1CC(OC2C(C)C(=O)OC(C)C(C)C(O)C(C)C(=O)C3(CO3)CC(C)C(OC3OC(C)CC(N(C)C)C3O)C2C)OC(C)C1O	Unknown	RZPAKFUAFGMUPI	3						17.32	265.35	238.8	FALSE	11.3	863.71	541.81	"Pred./Exp. tR are not reliable (high SR; the LC method used is not well suited for this compound, it could be a false positive) (box4)"	box4	FALSE
Candidate_688.5216	CCCCCC=CCC=CCCCCCCCC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1	Unknown	NAACPBBQTFFYQB	4						17.32	265.35	284.5	FALSE	20.09	863.71	1011.91	"Although there is error, exp. & pred. tR are accepted for this candidate (box2)"	box2	TRUE
Candidate_688.5216	CCCCC(C)C(OC(=O)CC(CC(=O)O)C(=O)O)C(CC(C)CCCCCCC(O)CC(O)C(C)N)OC(=O)CC(CC(=O)O)C(=O)O	Unknown	UXDPXZQHTDAXOZ	5						17.32	265.35	257.2	FALSE	16.32	863.71	810.04	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_688.5216	CC(=O)NC1C(O)OC(COC2OC(C)C(O)C(O)C2O)C(OC2OC(CO)C(OC3OC(COC4OC(CO)C(O)C(O)C4O)C(O)C(OC4OC(CO)C(O)C(O)C4O)C3O)C(O)C2NC(C)=O)C1O	Unknown	MBJUDFCXTUSNFA	8						17.32	265.35	304.4	FALSE	4.08	863.71	155.61	Pred./Exp. tR are not reliable (Outside the applicability domain and high SR; use other verification tools (box4))	box4	FALSE
Candidate_688.5216	CC(=O)NC1C(O)OC(CO)C(OC2OC(CO)C(OC3OC(COC4OC(CO)C(O)C(O)C4OC4OC(CO)C(OC5OC(CO)C(O)C(O)C5O)C(O)C4NC(C)=O)C(O)C(OC4OC(CO)C(O)C(O)C4O)C3O)C(O)C2NC(C)=O)C1O	Unknown	OGFVOAQTTIHERB	10						17.32	265.35	326.4	FALSE	2.88	863.71	91.16	Pred./Exp. tR are not reliable (Outside the applicability domain and high SR; use other verification tools (box4))	box4	FALSE
Candidate_688.5216	CC(C)(C)c1ccc(NC(=O)NCCCN(CC2CC2)CC2OC(N3CNC4C(N)NC(C5CCCCCCC5)NC43)C(O)C2O)cc1	Unknown	QCYIGDOMBVVSSJ		1				[M+NH4]+	17.32	265.35	192.8	FALSE	7.64	863.71	346	"Pred./Exp. tR are not reliable (high SR; the LC method used is not well suited for this compound, it could be a false positive) (box4)"	box4	FALSE
Candidate_688.5216	CCCCCCCCCCCCCCCc1cccc(OC(C)C)c1C1C(C(=O)OC(C)C)=C(C)NC(COCCN)=C1C(=O)OCC	Unknown	VFCOSRHTLUCVDT		2				[M+NH4]+	17.32	265.35	264.3	TRUE	19.26	863.71	967.24	"Although there is error, exp. & pred. tR are accepted for this candidate (box2)"	box2	TRUE
Candidate_688.5216	CCCCCCCCCCCCCCCc1cccc(OCC)c1C1C(C(=O)OC(C)C)=C(COCCN)N=C(C)C1C(=O)OC(C)C	Unknown	JJMAHCUETGFINJ		3				[M+NH4]+	17.32	265.35	266.5	TRUE	18.68	863.71	936.56	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_688.5216	CCCCCCCCCCCCCCCc1cccc(OCC)c1C1C(C(=O)OC(C)C)=C(C)NC(COCCN)=C1C(=O)OC(C)C	Unknown	UAXZXRIQAVUNOH		4				[M+NH4]+	17.32	265.35	264.3	TRUE	19.25	863.71	966.98	"Although there is error, exp. & pred. tR are accepted for this candidate (box2)"	box2	TRUE
Candidate_688.5216	CCCCCCCCCCCCCCCc1cccc(OCC)c1C1C(C(=O)OC(C)C)=C(C)N(C)C(OCCN)=C1C(=O)OC(C)C	Unknown	DSTWHFWNTTULPO		5				[M+NH4]+	17.32	265.35	268.9	TRUE	19.72	863.71	992.32	"Although there is error, exp. & pred. tR are accepted for this candidate (box2)"	box2	TRUE
Candidate_688.5216	CCCCCCCCCCCCCCCCCCCCOCC(CN(Cc1ccccc1)C(N)=O)OP(=O)(O)OCC[N+](C)(C)C	Unknown	PQDVQPMVKFUILP		6				[M+NH4]+	17.32	265.35	261.3	TRUE	18.24	863.71	913.09	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_688.5216	CCCCCCCCCCCCCCCc1cccc(OCC)c1C1(C(C)C)C(C(=O)O)=C(C)N(C(C)C)C(COCCN)=C1C(=O)O	Unknown	HUSXGVRTCLBXEI		7				[M+NH4]+	17.32	265.35	267.1	TRUE	18.82	863.71	943.76	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_688.5216	C=C(C)CSCC(NC(=O)C(CCCCNC(=O)C(CCCCNCC)NCC)NC(=O)C(CCCCNCC)NCC)C(N)=O	Unknown	PDVISAGTCPTDBJ		8				[M+NH4]+	17.32	265.35	292.5	FALSE	6.82	863.71	302.13	Pred./Exp. tR are not reliable (Outside the applicability domain and high SR; use other verification tools (box4))	box4	FALSE
Candidate_688.5216	CC(C)(C)OC(=O)N(CCCN(C(=O)OC(C)(C)C)C1CC2CCC1C2)CC1CCC(CNc2nc(N)cc(N3CCNCC3)n2)CC1	Unknown	LQQMWMSMLNBLGP		9				[M+NH4]+	17.32	265.35	253.4	FALSE	11.55	863.71	554.84	"Pred./Exp. tR are not reliable (high SR; the LC method used is not well suited for this compound, it could be a false positive) (box4)"	box4	FALSE
Candidate_688.5216	CC(=O)OC1CC23COCC(C)(C1OCCNCC(N)CCCCN)C2CCC1C3=CCC2(C)C(C(=O)O)C(C)(C(C)C(C)C)CCC12C	Unknown	NJEXMLVXLCCTRT		10				[M+H]+	17.32	265.35	252.6	FALSE	13.49	863.71	659.04	Pred./Exp. tR are not reliable (high SR; use other verification tool (box3))	box3	FALSE
Candidate_688.5216	CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO	Unknown	QEZQGPFAVAAYQT			1		[M + H3N + H]+		17.32	265.35	277.4	FALSE	17.19	863.71	856.94	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_688.5216	CCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCC	Unknown	PZYGIKGVRAOIDX			2		[M + H3N + H]+		17.32	265.35	280.9	FALSE	16.66	863.71	828.21	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_688.5216	CCC(COCC(CC)(COCC(C)OCC(C)OCC(C)O)COCC(C)OCC(C)OCC(C)O)OCC(C)OCC(C)O	Unknown	ILDPGAZYZDJWQU			3		[M + H3N + H]+		17.32	265.35	284.2	FALSE	16.66	863.71	828.39	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_688.5216	CC(CCCCCC(O)O)(C(O)(CCCCCC(O)O)CCCCCC(O)O)C(O)(CCCCCC(O)O)CCCCCC(O)O	Unknown	PTUZVTGHLHWELB			4		[M + H3N + H]+		17.32	265.35	276.9	FALSE	7.57	863.71	342.2	Pred./Exp. tR are not reliable (Outside the applicability domain and high SR; use other verification tools (box4))	box4	FALSE
Candidate_748.487	CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OC)CC(C)C(=O)C(C)C(O)C1(C)O	Known	AGOYDEPGAOXOCK	1		1		[M + H]+		8.77	265.81	264.3	TRUE	12.62	406.28	612.35	Pred./Exp. tR are not reliable (high SR; use other verification tool (box3))	box3	FALSE
Candidate_748.487	CC12CCC(OC(=O)CCCCCCCCC(=O)NC(CCCN=C(N)N)C(=O)O)CC1CCC1C2CCC2(C)C(C3=CC(=O)OC3)C(O)CC12O	Known	RXSLRWYIPYJYPP		1				[M+NH4]+	8.77	265.81	255.2	FALSE	14.39	406.28	706.79	"Pred./Exp. tR are not reliable (high SR; the LC method used is not well suited for this compound, it could be a false positive) (box4)"	box4	FALSE
Candidate_748.487	CCC(C)C(CO)NC(=O)CC(O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(Cc1cccc2ccccc12)NC(=O)OCCOCCOC	Known	YZDBPEYHKDOTGO		2				[M+NH4]+	8.77	265.81	273	TRUE	15.89	406.28	787.29	"Pred./Exp. tR are not reliable (high SR; the LC method used is not well suited for this compound, it could be a false positive) (box4)"	box4	FALSE
Candidate_748.487	CCCCC(NC(=O)C(Cc1cccc2ccccc12)NC(=O)OCCOCCOC)C(=O)NC(CC(C)C)C(O)CC(=O)NC(CO)C(C)CC	Known	ZSAWTRAHKABETP		3				[M+NH4]+	8.77	265.81	273.2	TRUE	15.87	406.28	786.04	"Pred./Exp. tR are not reliable (high SR; the LC method used is not well suited for this compound, it could be a false positive) (box4)"	box4	FALSE
Candidate_748.487	C=C(C)C(=O)OCC[N+](C)(C)CC(=O)NCCCC[Si](C)(C)O[Si](C)(C)CCCCNC(=O)C[N+](C)(C)CC(=O)NCCC[Si](C)(C)OC	Known	RWGXYTIVHQWKLC		4				[M+H]+	8.77	265.81	275.7	FALSE	4.8	406.28	193.78	Pred./Exp. tR are not reliable (high SR; use other verification tool (box3))	box3	FALSE
Candidate_748.487	CCC1OC(=O)C(C)C(O)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)CN(CCCNCc2nccs2)C(C)C(O)C1(C)O	Known	ADOUIKCKLLEKRH		5				[M+NH4]+	8.77	265.81	245.2	FALSE	10.41	406.28	494.05	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_748.487	COC1(C)CC(OC2C(C)C(O)OC(C3CC3)C(C)(O)C(O)C(C)C(=O)C(C)CC(C)(O)C(OC3OC(C)CC(N(C)C)C3O)C2C)OC(C)C1O	Known	YIXSLIVWARBLFS		6				[M+H]+	8.77	265.81	293.5	FALSE	10.72	406.28	510.47	"Although there is error, exp. & pred. tR are accepted for this candidate (box2)"	box2	TRUE
Candidate_748.487	CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(OC)C(C)O2)C(C)C(OC2OC(C)C=CC2OC)C(C)(OC)CC(C)C(=O)C(C)C(O)C1(C)O	Known	KUMIHIPUUQCNDR		7				[M+NH4]+	8.77	265.81	247.2	FALSE	18.74	406.28	939.67	"Pred./Exp. tR are not reliable (high SR; the LC method used is not well suited for this compound, it could be a false positive) (box4)"	box4	FALSE
Candidate_748.487	CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(NC)C2OC)C(C)(OC)CC(C)C(=O)C(C)C(O)C1(C)O	Known	HDOJJQUTTCXCKP		8				[M+H]+	8.77	265.81	246.5	FALSE	13.9	406.28	680.92	Pred./Exp. tR are not reliable (high SR; use other verification tool (box3))	box3	FALSE
Candidate_748.487	CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(C)C(O)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OC)CC(C)C(=O)C(C)C(O)C1(C)O	Known	FRTQMIMZLZKNET		9				[M+H]+	8.77	265.81	264.3	TRUE	13.03	406.28	634.2	Pred./Exp. tR are not reliable (high SR; use other verification tool (box3))	box3	FALSE
Candidate_748.487	CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(C=O)C(C)C(O)C1(C)O	Known	IWXUMTNZLIJCGV		10	10		[M + H]+	[M+H]+	8.77	265.81	260.6	TRUE	11.91	406.28	574.21	"Although there is error, exp. & pred. tR are accepted for this candidate (box2)"	box2	TRUE
Candidate_748.487	CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)OC	Known	YFXZYCMGDSXXSK			2		[M + H]+		8.77	265.81	264.3	TRUE	12.59	406.28	610.84	Pred./Exp. tR are not reliable (high SR; use other verification tool (box3))	box3	FALSE
Candidate_748.487	CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(O)C1(O)CC	Known	DAQADGPWHTUWLN			3		[M + H]+		8.77	265.81	260.6	TRUE	12.76	406.28	619.87	Pred./Exp. tR are not reliable (high SR; use other verification tool (box3))	box3	FALSE
Candidate_748.487	CCC1OC(=O)C(C)C(OC2CC(C)(O)C(OC)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OC)CC(C)C(=O)C(C)C(O)C1(C)O	Known	UHKGLTZOEYDTOV			4		[M + H]+		8.77	265.81	264.3	TRUE	12.62	406.28	612.43	Pred./Exp. tR are not reliable (high SR; use other verification tool (box3))	box3	FALSE
Candidate_748.487	CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(OC)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O	Known	RBUYLURJQJPYPA			5		[M + H]+		8.77	265.81	264.3	TRUE	12.79	406.28	621.58	Pred./Exp. tR are not reliable (high SR; use other verification tool (box3))	box3	FALSE
Candidate_748.487	CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(OC)C1(C)O	Known	QMDNATNOGCONFR			6		[M + H]+		8.77	265.81	264.3	TRUE	12.56	406.28	608.85	Pred./Exp. tR are not reliable (high SR; use other verification tool (box3))	box3	FALSE
Candidate_748.487	CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(O)(CC)CC(C)C(=O)C(C)C(O)C1(C)O	Known	ZBOWNNRNAIQDEF			7		[M + H]+		8.77	265.81	260.6	TRUE	12.63	406.28	612.71	Pred./Exp. tR are not reliable (high SR; use other verification tool (box3))	box3	FALSE
Candidate_748.487	CCCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O	Known	NHZVGFHCAIUQGB			8		[M + H]+		8.77	265.81	260.6	TRUE	12.25	406.28	592.45	"Although there is error, exp. & pred. tR are accepted for this candidate (box2)"	box2	TRUE
Candidate_748.487	CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2OC)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O	Known	HEYXNCDLJJXKGV			9		[M + H]+		8.77	265.81	264.3	TRUE	12.99	406.28	632.06	Pred./Exp. tR are not reliable (high SR; use other verification tool (box3))	box3	FALSE
